Name;Version;God_Class;Lazy_Class;Complex_Class;Large_Class;Refused_Request;Data_Class;Feature_Envy;Brain_Class;Hub_Like_Dependency;Class_Cyclic_Dependency;Unhealthy_Inheritance_Hierarchy;Long_Method;Long_Parameter_List;Shotgun_Surgery;Brain_Method;Unstable_Dependency;Package_Cyclic_Dependency;Total;Distinct_Count
org.apache.solr.bench.search.StreamingSearch;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2
org.apache.solr.bench.search.StreamingSearch.BenchState;;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;4;3
org.apache.solr.client.solrj.impl.HttpClientUtil;;0;0;0;1;0;1;1;0;0;0;0;2;13;3;0;1;0;22;7
org.apache.solr.client.solrj.io.SolrClientCache;;0;0;0;1;0;1;0;0;0;0;0;5;9;3;0;1;0;20;6
org.apache.solr.client.solrj.io.Tuple;;0;0;0;1;0;0;1;0;0;0;0;2;28;11;0;1;0;44;6
org.apache.solr.client.solrj.io.stream.CloudSolrStream;;1;0;1;1;1;0;1;0;1;0;1;8;12;3;0;0;0;30;10
org.apache.solr.client.solrj.io.stream.StreamContext;;0;0;0;0;0;1;1;0;0;0;0;0;12;3;0;0;0;17;4
org.apache.solr.client.solrj.io.stream.TupleStream;;0;0;0;1;0;1;1;0;0;0;1;3;10;7;0;0;0;24;7
org.apache.solr.bench.Retry;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.solr.bench.SolrGenerate.FrequencyGen;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2
org.apache.solr.bench.DockMakerTest;;0;0;0;1;0;1;0;0;0;0;0;7;0;0;0;0;0;9;3
org.apache.solr.SolrTestCaseJ4;;1;0;1;1;1;0;1;0;0;0;1;39;105;58;0;2;1;211;11
org.apache.solr.common.SolrInputField;;0;0;0;0;0;1;0;0;0;0;0;1;9;8;0;0;0;19;4
org.apache.solr.bench.MiniClusterBenchStateTest;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2
org.apache.solr.common.SolrDocumentList;;0;0;0;0;0;1;0;0;0;0;0;0;10;7;0;0;0;18;3
org.apache.solr.bench.NestedMapTest;;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;3;3
org.apache.solr.analysis.LowerCaseTokenizer;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;3;3
org.apache.solr.analysis.LowerCaseTokenizerFactory;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;2
org.apache.solr.analysis.ReversedWildcardFilter;;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;5;3
